Timestamp,BBox_X,BBox_Y,BBox_Width,BBox_Height,Center_X,Center_Y,Latency(ms)
2025-04-16 15:38:19,1054,243,165,165,1136,325,27.87
2025-04-16 15:38:19,1054,243,165,165,1136,325,29.66
2025-04-16 15:38:19,1054,243,165,165,1136,325,31.32
2025-04-16 15:38:19,1054,243,165,165,1136,325,30.05
2025-04-16 15:38:19,1054,243,165,165,1136,325,27.91
2025-04-16 15:38:19,1054,243,165,165,1136,325,28.24
2025-04-16 15:38:19,1054,243,165,165,1136,325,29.20
2025-04-16 15:38:19,1054,243,165,165,1136,325,28.82
2025-04-16 15:38:20,1054,243,165,165,1136,325,31.75
2025-04-16 15:38:20,1054,243,165,165,1136,325,29.81
2025-04-16 15:38:20,1054,243,165,165,1136,325,29.61
2025-04-16 15:38:20,1054,243,165,165,1136,325,34.25
2025-04-16 15:38:20,1054,243,165,165,1136,325,28.98
2025-04-16 15:38:20,1054,243,165,165,1136,325,28.33
2025-04-16 15:38:20,1054,243,165,165,1136,325,28.46
2025-04-16 15:38:20,1054,243,165,165,1136,325,28.98
2025-04-16 15:38:20,1054,243,165,165,1136,325,30.34
2025-04-16 15:38:20,1054,243,165,165,1136,325,31.02
2025-04-16 15:38:20,1054,243,165,165,1136,325,29.82
2025-04-16 15:38:20,1054,243,165,165,1136,325,29.91
2025-04-16 15:38:20,1054,243,165,165,1136,325,31.54
2025-04-16 15:38:21,1054,243,165,165,1136,325,29.96
2025-04-16 15:38:21,1054,243,165,165,1136,325,32.74
2025-04-16 15:38:21,1054,243,165,165,1136,325,33.65
2025-04-16 15:38:21,1054,243,165,165,1136,325,29.58
2025-04-16 15:38:21,1054,243,165,165,1136,325,29.06
2025-04-16 15:38:21,1054,243,165,165,1136,325,29.10
2025-04-16 15:38:21,1054,243,165,165,1136,325,28.61
2025-04-16 15:38:21,1054,243,165,165,1136,325,72.99
2025-04-16 15:38:21,1054,243,165,165,1136,325,28.57
2025-04-16 15:38:21,1054,243,165,165,1136,325,30.44
2025-04-16 15:38:21,1054,243,165,165,1136,325,30.02
2025-04-16 15:38:22,1054,243,165,165,1136,325,30.45
2025-04-16 15:38:22,1054,243,165,165,1136,325,29.04
2025-04-16 15:38:22,1054,243,165,165,1136,325,29.73
2025-04-16 15:38:22,1054,243,165,165,1136,325,34.89
2025-04-16 15:38:22,1054,243,165,165,1136,325,28.87
2025-04-16 15:38:22,1054,243,165,165,1136,325,30.29
2025-04-16 15:38:22,1054,243,165,165,1136,325,30.92
2025-04-16 15:38:22,1054,243,165,165,1136,325,30.66
2025-04-16 15:38:22,1054,243,165,165,1136,325,31.75
2025-04-16 15:38:22,1054,243,165,165,1136,325,29.99
2025-04-16 15:38:22,1054,243,165,165,1136,325,32.22
2025-04-16 15:38:22,1054,243,165,165,1136,325,29.79
2025-04-16 15:38:23,1054,243,165,165,1136,325,30.88
2025-04-16 15:38:23,1054,243,165,165,1136,325,28.79
2025-04-16 15:38:23,1054,243,165,165,1136,325,29.32
2025-04-16 15:38:23,1054,243,165,165,1136,325,35.88
2025-04-16 15:38:23,1054,243,165,165,1136,325,27.63
2025-04-16 15:38:23,1054,243,165,165,1136,325,28.58
2025-04-16 15:38:23,1054,243,165,165,1136,325,30.12
2025-04-16 15:38:23,1054,243,165,165,1136,325,28.34
2025-04-16 15:38:23,1054,243,165,165,1136,325,29.20
2025-04-16 15:38:23,1054,243,165,165,1136,325,28.97
2025-04-16 15:38:23,1054,243,165,165,1136,325,28.78
2025-04-16 15:38:23,1054,243,165,165,1136,325,29.66
2025-04-16 15:38:23,1054,243,165,165,1136,325,29.79
2025-04-16 15:38:24,1054,243,165,165,1136,325,30.58
2025-04-16 15:38:24,1054,243,165,165,1136,325,29.47
2025-04-16 15:38:24,1054,243,165,165,1136,325,33.95
2025-04-16 15:38:24,1054,243,165,165,1136,325,29.77
2025-04-16 15:38:24,1054,243,165,165,1136,325,70.31
2025-04-16 15:38:24,1054,243,165,165,1136,325,29.15
2025-04-16 15:38:24,1054,243,165,165,1136,325,29.20
2025-04-16 15:38:24,1054,243,165,165,1136,325,29.51
2025-04-16 15:38:24,1054,243,165,165,1136,325,29.28
2025-04-16 15:38:24,1054,243,165,165,1136,325,29.19
2025-04-16 15:38:24,1054,243,165,165,1136,325,29.95
2025-04-16 15:38:25,1054,243,165,165,1136,325,29.03
2025-04-16 15:38:25,1054,243,165,165,1136,325,29.02
2025-04-16 15:38:25,1054,243,165,165,1136,325,30.85
2025-04-16 15:38:25,1054,243,165,165,1136,325,35.03
2025-04-16 15:38:25,1054,243,165,165,1136,325,29.55
2025-04-16 15:38:25,1054,243,165,165,1136,325,29.51
2025-04-16 15:38:25,1054,243,165,165,1136,325,26.62
2025-04-16 15:38:25,1054,243,165,165,1136,325,28.76
2025-04-16 15:38:25,1054,243,165,165,1136,325,28.58
2025-04-16 15:38:25,1054,243,165,165,1136,325,28.67
2025-04-16 15:38:25,1054,243,165,165,1136,325,28.09
2025-04-16 15:38:25,1054,243,165,165,1136,325,27.79
2025-04-16 15:38:26,1054,243,165,165,1136,325,28.73
2025-04-16 15:38:26,1054,243,165,165,1136,325,28.50
2025-04-16 15:38:26,1054,243,165,165,1136,325,30.06
2025-04-16 15:38:26,1054,243,165,165,1136,325,34.62
2025-04-16 15:38:26,1054,243,165,165,1136,325,28.97
2025-04-16 15:38:26,1054,243,165,165,1136,325,29.00
2025-04-16 15:38:26,1054,243,165,165,1136,325,30.30
2025-04-16 15:38:26,1054,243,165,165,1136,325,27.59
2025-04-16 15:38:26,1054,243,165,165,1136,325,27.51
2025-04-16 15:38:26,1054,243,165,165,1136,325,27.24
2025-04-16 15:38:26,1054,243,165,165,1136,325,29.98
2025-04-16 15:38:26,1054,243,165,165,1136,325,28.22
2025-04-16 15:38:26,1054,243,165,165,1136,325,28.96
2025-04-16 15:38:27,1054,243,165,165,1136,325,28.17
2025-04-16 15:38:27,1054,243,165,165,1136,325,70.43
2025-04-16 15:38:27,1054,243,165,165,1136,325,33.42
2025-04-16 15:38:27,1054,243,165,165,1136,325,29.32
2025-04-16 15:38:27,1054,243,165,165,1136,325,29.68
2025-04-16 15:38:27,1054,243,165,165,1136,325,29.76
2025-04-16 15:38:27,1054,243,165,165,1136,325,28.85
2025-04-16 15:38:27,1054,243,165,165,1136,325,27.40
2025-04-16 15:38:27,1054,243,165,165,1136,325,30.25
2025-04-16 15:38:27,1054,243,165,165,1136,325,30.26
2025-04-16 15:38:27,1054,243,165,165,1136,325,31.24
2025-04-16 15:38:28,1054,243,165,165,1136,325,30.31
2025-04-16 15:38:28,1054,243,165,165,1136,325,31.48
2025-04-16 15:38:28,1054,243,165,165,1136,325,30.48
2025-04-16 15:38:28,1054,243,165,165,1136,325,34.18
2025-04-16 15:38:28,1054,243,165,165,1136,325,30.47
2025-04-16 15:38:28,1054,243,165,165,1136,325,30.53
2025-04-16 15:38:28,1054,243,165,165,1136,325,31.71
2025-04-16 15:38:28,1054,243,165,165,1136,325,31.09
2025-04-16 15:38:28,1054,243,165,165,1136,325,30.72
2025-04-16 15:38:28,1054,243,165,165,1136,325,28.47
2025-04-16 15:38:28,1054,243,165,165,1136,325,29.57
2025-04-16 15:38:28,1054,243,165,165,1136,325,30.27
2025-04-16 15:38:28,1054,243,165,165,1136,325,31.50
2025-04-16 15:38:29,1054,243,165,165,1136,325,30.08
2025-04-16 15:38:29,1054,243,165,165,1136,325,30.86
2025-04-16 15:38:29,1054,243,165,165,1136,325,33.97
2025-04-16 15:38:29,1054,243,165,165,1136,325,30.23
2025-04-16 15:38:29,1054,243,165,165,1136,325,29.03
2025-04-16 15:38:29,1054,243,165,165,1136,325,29.72
2025-04-16 15:38:29,1054,243,165,165,1136,325,30.63
2025-04-16 15:38:29,1054,243,165,165,1136,325,28.97
2025-04-16 15:38:29,1054,243,165,165,1136,325,30.83
2025-04-16 15:38:29,1054,243,165,165,1136,325,29.54
2025-04-16 15:38:29,1054,243,165,165,1136,325,31.23
2025-04-16 15:38:29,1054,243,165,165,1136,325,30.51
2025-04-16 15:38:30,1054,243,165,165,1136,325,30.53
2025-04-16 15:38:30,1054,243,165,165,1136,325,30.64
2025-04-16 15:38:30,1054,243,165,165,1136,325,34.66
2025-04-16 15:38:30,1054,243,165,165,1136,325,28.53
2025-04-16 15:38:30,1054,243,165,165,1136,325,30.52
2025-04-16 15:38:30,1054,243,165,165,1136,325,30.09
2025-04-16 15:38:30,1054,243,165,165,1136,325,31.34
2025-04-16 15:38:30,1054,243,165,165,1136,325,30.75
2025-04-16 15:38:30,1054,243,165,165,1136,325,29.91
2025-04-16 15:38:30,1054,243,165,165,1136,325,28.24
2025-04-16 15:38:30,1054,243,165,165,1136,325,30.02
2025-04-16 15:38:30,1054,243,165,165,1136,325,29.76
2025-04-16 15:38:31,1054,243,165,165,1136,325,28.73
2025-04-16 15:38:31,1054,243,165,165,1136,325,29.41
2025-04-16 15:38:31,1054,243,165,165,1136,325,33.54
2025-04-16 15:38:31,1054,243,165,165,1136,325,31.01
2025-04-16 15:38:31,1054,243,165,165,1136,325,31.55
2025-04-16 15:38:31,1054,243,165,165,1136,325,31.42
2025-04-16 15:38:31,1054,243,165,165,1136,325,29.35
2025-04-16 15:38:31,1054,243,165,165,1136,325,31.79
2025-04-16 15:38:31,1054,243,165,165,1136,325,30.26
2025-04-16 15:38:31,1054,243,165,165,1136,325,30.28
2025-04-16 15:38:31,1054,243,165,165,1136,325,30.32
2025-04-16 15:38:31,1054,243,165,165,1136,325,29.69
2025-04-16 15:38:32,1054,243,165,165,1136,325,30.03
2025-04-16 15:38:32,1054,243,165,165,1136,325,31.20
2025-04-16 15:38:32,1054,243,165,165,1136,325,34.10
2025-04-16 15:38:32,1054,243,165,165,1136,325,30.70
2025-04-16 15:38:32,1054,243,165,165,1136,325,30.54
2025-04-16 15:38:32,1054,243,165,165,1136,325,31.32
2025-04-16 15:38:32,1054,243,165,165,1136,325,29.63
2025-04-16 15:38:32,1054,243,165,165,1136,325,31.21
2025-04-16 15:38:32,1054,243,165,165,1136,325,70.81
2025-04-16 15:38:32,1054,243,165,165,1136,325,31.21
2025-04-16 15:38:32,1054,243,165,165,1136,325,29.62
2025-04-16 15:38:32,1054,243,165,165,1136,325,31.25
2025-04-16 15:38:33,1054,243,165,165,1136,325,30.23
2025-04-16 15:38:33,1054,243,165,165,1136,325,29.77
2025-04-16 15:38:33,1054,243,165,165,1136,325,34.54
2025-04-16 15:38:33,1054,243,165,165,1136,325,31.50
2025-04-16 15:38:33,1054,243,165,165,1136,325,29.31
2025-04-16 15:38:33,1054,243,165,165,1136,325,31.51
2025-04-16 15:38:33,1054,243,165,165,1136,325,27.69
2025-04-16 15:38:33,1054,243,165,165,1136,325,30.47
2025-04-16 15:38:33,1054,243,165,165,1136,325,29.85
2025-04-16 15:38:33,1054,243,165,165,1136,325,29.98
2025-04-16 15:38:33,1054,243,165,165,1136,325,31.71
2025-04-16 15:38:33,1054,243,165,165,1136,325,30.22
2025-04-16 15:38:34,1054,243,165,165,1136,325,29.75
2025-04-16 15:38:34,1054,243,165,165,1136,325,30.73
2025-04-16 15:38:34,1054,243,165,165,1136,325,34.85
2025-04-16 15:38:34,1054,243,165,165,1136,325,29.14
2025-04-16 15:38:34,1054,243,165,165,1136,325,29.14
2025-04-16 15:38:34,1054,243,165,165,1136,325,27.22
2025-04-16 15:38:34,1054,243,165,165,1136,325,29.85
2025-04-16 15:38:34,1054,243,165,165,1136,325,28.59
2025-04-16 15:38:34,1054,243,165,165,1136,325,30.58
2025-04-16 15:38:34,1054,243,165,165,1136,325,31.13
2025-04-16 15:38:34,1054,243,165,165,1136,325,30.84
2025-04-16 15:38:34,1054,243,165,165,1136,325,31.49
2025-04-16 15:38:35,1054,243,165,165,1136,325,28.83
2025-04-16 15:38:35,1054,243,165,165,1136,325,31.24
2025-04-16 15:38:35,1054,243,165,165,1136,325,34.18
2025-04-16 15:38:35,1054,243,165,165,1136,325,30.64
2025-04-16 15:38:35,1054,243,165,165,1136,325,31.26
2025-04-16 15:38:35,1054,243,165,165,1136,325,71.92
2025-04-16 15:38:35,1054,243,165,165,1136,325,29.38
2025-04-16 15:38:35,1054,243,165,165,1136,325,30.93
2025-04-16 15:38:35,1054,243,165,165,1136,325,30.58
2025-04-16 15:38:35,1054,243,165,165,1136,325,31.07
2025-04-16 15:38:35,1054,243,165,165,1136,325,30.69
2025-04-16 15:38:35,1054,243,165,165,1136,325,32.12
2025-04-16 15:38:36,1054,243,165,165,1136,325,31.18
2025-04-16 15:38:36,1054,243,165,165,1136,325,30.59
2025-04-16 15:38:36,1054,243,165,165,1136,325,33.61
2025-04-16 15:38:36,1054,243,165,165,1136,325,30.41
2025-04-16 15:38:36,1054,243,165,165,1136,325,31.77
2025-04-16 15:38:36,1054,243,165,165,1136,325,32.55
2025-04-16 15:38:36,1054,243,165,165,1136,325,29.97
2025-04-16 15:38:36,1054,243,165,165,1136,325,31.84
2025-04-16 15:38:36,1054,243,165,165,1136,325,30.78
2025-04-16 15:38:36,1054,243,165,165,1136,325,30.75
2025-04-16 15:38:36,1054,243,165,165,1136,325,30.16
2025-04-16 15:38:36,1054,243,165,165,1136,325,31.13
2025-04-16 15:38:37,1054,243,165,165,1136,325,30.43
2025-04-16 15:38:37,1054,243,165,165,1136,325,30.61
2025-04-16 15:38:37,1054,243,165,165,1136,325,35.11
2025-04-16 15:38:37,1054,243,165,165,1136,325,30.50
2025-04-16 15:38:37,1054,243,165,165,1136,325,30.21
2025-04-16 15:38:37,1054,243,165,165,1136,325,31.39
2025-04-16 15:38:37,1054,243,165,165,1136,325,30.82
2025-04-16 15:38:37,1054,243,165,165,1136,325,32.52
2025-04-16 15:38:37,1054,243,165,165,1136,325,30.15
2025-04-16 15:38:37,1054,243,165,165,1136,325,28.38
2025-04-16 15:38:37,1054,243,165,165,1136,325,29.53
2025-04-16 15:38:37,1054,243,165,165,1136,325,31.29
2025-04-16 15:38:38,1054,243,165,165,1136,325,30.45
2025-04-16 15:38:38,1054,243,165,165,1136,325,31.90
2025-04-16 15:38:38,1054,243,165,165,1136,325,32.68
2025-04-16 15:38:38,1054,243,165,165,1136,325,30.92
2025-04-16 15:38:38,1054,243,165,165,1136,325,31.08
2025-04-16 15:38:38,1054,243,165,165,1136,325,30.67
2025-04-16 15:38:38,1054,243,165,165,1136,325,30.35
2025-04-16 15:38:38,1054,243,165,165,1136,325,30.57
2025-04-16 15:38:38,1054,243,165,165,1136,325,30.74
2025-04-16 15:38:38,1054,243,165,165,1136,325,29.98
2025-04-16 15:38:38,1054,243,165,165,1136,325,30.22
2025-04-16 15:38:38,1054,243,165,165,1136,325,30.41
2025-04-16 15:38:38,1054,243,165,165,1136,325,30.34
2025-04-16 15:38:39,1054,243,165,165,1136,325,31.03
2025-04-16 15:38:39,1054,243,165,165,1136,325,34.11
2025-04-16 15:38:39,1054,243,165,165,1136,325,30.82
2025-04-16 15:38:39,1054,243,165,165,1136,325,27.66
2025-04-16 15:38:39,1054,243,165,165,1136,325,29.79
2025-04-16 15:38:39,1054,243,165,165,1136,325,30.34
2025-04-16 15:38:39,1054,243,165,165,1136,325,31.32
2025-04-16 15:38:39,1054,243,165,165,1136,325,29.88
2025-04-16 15:38:39,1054,243,165,165,1136,325,30.90
2025-04-16 15:38:39,1054,243,165,165,1136,325,30.98
2025-04-16 15:38:39,1054,243,165,165,1136,325,30.85
2025-04-16 15:38:39,1054,243,165,165,1136,325,29.41
2025-04-16 15:38:40,1054,243,165,165,1136,325,30.43
2025-04-16 15:38:40,1054,243,165,165,1136,325,35.76
2025-04-16 15:38:40,1054,243,165,165,1136,325,29.10
2025-04-16 15:38:40,1054,243,165,165,1136,325,30.15
2025-04-16 15:38:40,1054,243,165,165,1136,325,31.42
2025-04-16 15:38:40,1054,243,165,165,1136,325,29.82
2025-04-16 15:38:40,1054,243,165,165,1136,325,31.54
2025-04-16 15:38:40,1054,243,165,165,1136,325,31.10
2025-04-16 15:38:40,1054,243,165,165,1136,325,30.92
2025-04-16 15:38:40,1054,243,165,165,1136,325,31.14
2025-04-16 15:38:40,1054,243,165,165,1136,325,31.05
2025-04-16 15:38:40,1054,243,165,165,1136,325,28.70
2025-04-16 15:38:41,1054,243,165,165,1136,325,31.07
2025-04-16 15:38:41,1054,243,165,165,1136,325,33.62
2025-04-16 15:38:41,1054,243,165,165,1136,325,30.16
2025-04-16 15:38:41,1054,243,165,165,1136,325,30.83
2025-04-16 15:38:41,1054,243,165,165,1136,325,31.21
2025-04-16 15:38:41,1054,243,165,165,1136,325,30.32
2025-04-16 15:38:41,1054,243,165,165,1136,325,30.36
2025-04-16 15:38:41,1054,243,165,165,1136,325,29.28
2025-04-16 15:38:41,1054,243,165,165,1136,325,30.73
2025-04-16 15:38:41,1054,243,165,165,1136,325,30.03
2025-04-16 15:38:41,1054,243,165,165,1136,325,30.30
2025-04-16 15:38:41,1054,243,165,165,1136,325,29.80
2025-04-16 15:38:42,1054,243,165,165,1136,325,31.14
2025-04-16 15:38:42,1054,243,165,165,1136,325,33.38
2025-04-16 15:38:42,1054,243,165,165,1136,325,30.64
2025-04-16 15:38:42,1054,243,165,165,1136,325,31.60
2025-04-16 15:38:42,1054,243,165,165,1136,325,31.01
2025-04-16 15:38:42,1054,243,165,165,1136,325,30.06
2025-04-16 15:38:42,1054,243,165,165,1136,325,32.02
2025-04-16 15:38:42,1054,243,165,165,1136,325,31.17
2025-04-16 15:38:42,1054,243,165,165,1136,325,30.07
2025-04-16 15:38:42,1054,243,165,165,1136,325,30.92
2025-04-16 15:38:42,1054,243,165,165,1136,325,31.63
2025-04-16 15:38:42,1054,243,165,165,1136,325,30.02
2025-04-16 15:38:43,1054,243,165,165,1136,325,28.99
2025-04-16 15:38:43,1054,243,165,165,1136,325,34.88
2025-04-16 15:38:43,1054,243,165,165,1136,325,30.15
2025-04-16 15:38:43,1054,243,165,165,1136,325,29.55
2025-04-16 15:38:43,1054,243,165,165,1136,325,29.96
2025-04-16 15:38:43,1054,243,165,165,1136,325,29.18
2025-04-16 15:38:43,1054,243,165,165,1136,325,28.86
2025-04-16 15:38:43,1054,243,165,165,1136,325,27.82
2025-04-16 15:38:43,1054,243,165,165,1136,325,31.33
2025-04-16 15:38:43,1054,243,165,165,1136,325,28.52
2025-04-16 15:38:43,1054,243,165,165,1136,325,29.99
2025-04-16 15:38:43,1054,243,165,165,1136,325,29.29
2025-04-16 15:38:43,1054,243,165,165,1136,325,29.11
2025-04-16 15:38:44,1054,243,165,165,1136,325,35.55
2025-04-16 15:38:44,1054,243,165,165,1136,325,29.77
2025-04-16 15:38:44,1054,243,165,165,1136,325,27.17
2025-04-16 15:38:44,1054,243,165,165,1136,325,28.13
2025-04-16 15:38:44,1054,243,165,165,1136,325,28.01
2025-04-16 15:38:44,1054,243,165,165,1136,325,29.16
2025-04-16 15:38:44,1054,243,165,165,1136,325,28.69
2025-04-16 15:38:44,1054,243,165,165,1136,325,29.00
2025-04-16 15:38:44,1054,243,165,165,1136,325,29.60
2025-04-16 15:38:44,1054,243,165,165,1136,325,28.26
2025-04-16 15:38:44,1054,243,165,165,1136,325,27.31
2025-04-16 15:38:44,1054,243,165,165,1136,325,29.15
2025-04-16 15:38:45,1054,243,165,165,1136,325,34.18
2025-04-16 15:38:45,1054,243,165,165,1136,325,28.73
2025-04-16 15:38:45,1054,243,165,165,1136,325,29.16
2025-04-16 15:38:45,1054,243,165,165,1136,325,27.72
2025-04-16 15:38:45,1054,243,165,165,1136,325,27.07
2025-04-16 15:38:45,1054,243,165,165,1136,325,29.55
2025-04-16 15:38:45,1054,243,165,165,1136,325,28.05
2025-04-16 15:38:45,1054,243,165,165,1136,325,30.72
2025-04-16 15:38:45,1054,243,165,165,1136,325,29.22
2025-04-16 15:38:45,1054,243,165,165,1136,325,27.77
2025-04-16 15:38:45,1054,243,165,165,1136,325,29.38
2025-04-16 15:38:45,1054,243,165,165,1136,325,30.18
2025-04-16 15:38:46,1054,243,165,165,1136,325,35.38
2025-04-16 15:38:46,1054,243,165,165,1136,325,26.21
2025-04-16 15:38:46,1054,243,165,165,1136,325,31.05
2025-04-16 15:38:46,1054,243,165,165,1136,325,29.65
2025-04-16 15:38:46,1054,243,165,165,1136,325,29.87
2025-04-16 15:38:46,1054,243,165,165,1136,325,70.38
2025-04-16 15:38:46,1054,243,165,165,1136,325,30.46
2025-04-16 15:38:46,1054,243,165,165,1136,325,30.16
2025-04-16 15:38:46,1054,243,165,165,1136,325,29.78
2025-04-16 15:38:46,1054,243,165,165,1136,325,31.21
2025-04-16 15:38:46,1054,243,165,165,1136,325,31.63
2025-04-16 15:38:46,1054,243,165,165,1136,325,29.65
2025-04-16 15:38:47,1054,243,165,165,1136,325,35.21
2025-04-16 15:38:47,1054,243,165,165,1136,325,30.41
2025-04-16 15:38:47,1054,243,165,165,1136,325,29.15
2025-04-16 15:38:47,1054,243,165,165,1136,325,29.92
2025-04-16 15:38:47,1054,243,165,165,1136,325,30.07
2025-04-16 15:38:47,1054,243,165,165,1136,325,29.21
2025-04-16 15:38:47,1054,243,165,165,1136,325,29.18
2025-04-16 15:38:47,1054,243,165,165,1136,325,31.27
2025-04-16 15:38:47,1054,243,165,165,1136,325,27.35
2025-04-16 15:38:47,1054,243,165,165,1136,325,29.41
2025-04-16 15:38:47,1054,243,165,165,1136,325,27.45
2025-04-16 15:38:47,1054,243,165,165,1136,325,30.67
2025-04-16 15:38:48,1054,243,165,165,1136,325,34.70
2025-04-16 15:38:48,1054,243,165,165,1136,325,29.34
2025-04-16 15:38:48,1054,243,165,165,1136,325,30.46
2025-04-16 15:38:48,1054,243,165,165,1136,325,30.43
2025-04-16 15:38:48,1054,243,165,165,1136,325,29.20
2025-04-16 15:38:48,1054,243,165,165,1136,325,31.18
2025-04-16 15:38:48,1054,243,165,165,1136,325,28.85
2025-04-16 15:38:48,1054,243,165,165,1136,325,29.72
2025-04-16 15:38:48,1054,243,165,165,1136,325,28.54
2025-04-16 15:38:48,1054,243,165,165,1136,325,29.24
2025-04-16 15:38:48,1054,243,165,165,1136,325,27.51
2025-04-16 15:38:48,1054,243,165,165,1136,325,31.07
2025-04-16 15:38:49,1054,243,165,165,1136,325,36.40
2025-04-16 15:38:49,1054,243,165,165,1136,325,28.24
2025-04-16 15:38:49,1054,243,165,165,1136,325,68.10
2025-04-16 15:38:49,1054,243,165,165,1136,325,27.83
2025-04-16 15:38:49,1054,243,165,165,1136,325,29.91
2025-04-16 15:38:49,1054,243,165,165,1136,325,31.89
2025-04-16 15:38:49,1054,243,165,165,1136,325,29.30
2025-04-16 15:38:49,1054,243,165,165,1136,325,28.67
2025-04-16 15:38:49,1054,243,165,165,1136,325,29.57
2025-04-16 15:38:49,1054,243,165,165,1136,325,30.48
2025-04-16 15:38:49,1054,243,165,165,1136,325,29.80
2025-04-16 15:38:49,1054,243,165,165,1136,325,30.93
2025-04-16 15:38:50,1054,243,165,165,1136,325,35.91
2025-04-16 15:38:50,1054,243,165,165,1136,325,28.28
2025-04-16 15:38:50,1054,243,165,165,1136,325,28.33
2025-04-16 15:38:50,1054,243,165,165,1136,325,31.78
2025-04-16 15:38:50,1054,243,165,165,1136,325,30.61
2025-04-16 15:38:50,1054,243,165,165,1136,325,30.39
2025-04-16 15:38:50,1054,243,165,165,1136,325,30.75
2025-04-16 15:38:50,1054,243,165,165,1136,325,30.14
2025-04-16 15:38:50,1054,243,165,165,1136,325,31.03
2025-04-16 15:38:50,1054,243,165,165,1136,325,30.26
2025-04-16 15:38:50,1054,243,165,165,1136,325,29.10
2025-04-16 15:38:50,1054,243,165,165,1136,325,29.46
2025-04-16 15:38:51,1054,243,165,165,1136,325,35.70
2025-04-16 15:38:51,1054,243,165,165,1136,325,31.33
2025-04-16 15:38:51,1054,243,165,165,1136,325,31.08
2025-04-16 15:38:51,1054,243,165,165,1136,325,30.27
2025-04-16 15:38:51,1054,243,165,165,1136,325,30.25
2025-04-16 15:38:51,1054,243,165,165,1136,325,27.67
2025-04-16 15:38:51,1054,243,165,165,1136,325,31.10
2025-04-16 15:38:51,1054,243,165,165,1136,325,27.01
2025-04-16 15:38:51,1054,243,165,165,1136,325,29.52
2025-04-16 15:38:51,1054,243,165,165,1136,325,30.05
2025-04-16 15:38:51,1054,243,165,165,1136,325,28.36
2025-04-16 15:38:51,1054,243,165,165,1136,325,68.86
2025-04-16 15:38:52,1054,243,165,165,1136,325,33.75
