Timestamp,BBox_X,BBox_Y,BBox_Width,BBox_Height,Latency(ms)
2025-04-16 14:16:26,798,392,242,147,11.09
2025-04-16 14:16:26,798,392,242,147,11.63
2025-04-16 14:16:26,798,392,242,147,11.11
2025-04-16 14:16:26,798,392,242,147,12.79
2025-04-16 14:16:26,798,392,242,147,10.14
2025-04-16 14:16:26,798,392,242,147,12.66
2025-04-16 14:16:26,798,392,242,147,11.18
2025-04-16 14:16:26,798,392,242,147,14.13
2025-04-16 14:16:26,798,392,242,147,13.46
2025-04-16 14:16:26,798,392,242,147,13.07
2025-04-16 14:16:26,798,392,242,147,12.25
2025-04-16 14:16:26,798,392,242,147,14.41
2025-04-16 14:16:26,798,392,242,147,12.52
2025-04-16 14:16:26,798,392,242,147,13.06
2025-04-16 14:16:26,798,392,242,147,10.69
2025-04-16 14:16:26,798,392,242,147,10.32
2025-04-16 14:16:26,798,392,242,147,11.97
2025-04-16 14:16:27,798,392,242,147,11.21
2025-04-16 14:16:27,798,392,242,147,12.42
2025-04-16 14:16:27,798,392,242,147,10.90
2025-04-16 14:16:27,798,392,242,147,11.46
2025-04-16 14:16:27,798,392,242,147,11.80
2025-04-16 14:16:27,798,392,242,147,10.91
2025-04-16 14:16:27,798,392,242,147,11.66
2025-04-16 14:16:27,798,392,242,147,10.98
2025-04-16 14:16:27,798,392,242,147,11.64
2025-04-16 14:16:27,798,392,242,147,11.56
2025-04-16 14:16:27,798,392,242,147,10.99
2025-04-16 14:16:27,798,392,242,147,11.87
2025-04-16 14:16:27,798,392,242,147,10.41
2025-04-16 14:16:27,798,392,242,147,11.70
2025-04-16 14:16:27,798,392,242,147,11.72
2025-04-16 14:16:27,798,392,242,147,9.62
2025-04-16 14:16:27,798,392,242,147,12.61
2025-04-16 14:16:27,798,392,242,147,13.81
2025-04-16 14:16:27,798,392,242,147,12.14
2025-04-16 14:16:27,798,392,242,147,12.16
2025-04-16 14:16:27,798,392,242,147,10.84
2025-04-16 14:16:27,798,392,242,147,12.13
2025-04-16 14:16:27,798,392,242,147,10.26
2025-04-16 14:16:27,798,392,242,147,11.18
2025-04-16 14:16:28,798,392,242,147,12.49
2025-04-16 14:16:28,798,392,242,147,11.24
2025-04-16 14:16:28,798,392,242,147,11.43
2025-04-16 14:16:28,798,392,242,147,10.56
2025-04-16 14:16:28,798,392,242,147,11.76
2025-04-16 14:16:28,798,392,242,147,11.77
2025-04-16 14:16:28,798,392,242,147,10.20
2025-04-16 14:16:28,798,392,242,147,52.41
2025-04-16 14:16:28,798,392,242,147,8.35
2025-04-16 14:16:28,798,392,242,147,10.23
2025-04-16 14:16:28,798,392,242,147,11.24
2025-04-16 14:16:28,798,392,242,147,10.68
2025-04-16 14:16:28,798,392,242,147,11.98
2025-04-16 14:16:28,798,392,242,147,11.09
2025-04-16 14:16:28,798,392,242,147,10.42
2025-04-16 14:16:28,798,392,242,147,10.41
2025-04-16 14:16:28,798,392,242,147,14.68
2025-04-16 14:16:28,798,392,242,147,12.12
2025-04-16 14:16:28,798,392,242,147,10.42
2025-04-16 14:16:28,798,392,242,147,12.21
2025-04-16 14:16:28,798,392,242,147,11.00
2025-04-16 14:16:28,798,392,242,147,11.41
2025-04-16 14:16:28,798,392,242,147,11.86
2025-04-16 14:16:28,798,392,242,147,10.84
2025-04-16 14:16:29,798,392,242,147,11.32
2025-04-16 14:16:29,798,392,242,147,11.53
2025-04-16 14:16:29,798,392,242,147,11.99
2025-04-16 14:16:29,798,392,242,147,11.26
2025-04-16 14:16:29,798,392,242,147,10.70
2025-04-16 14:16:29,798,392,242,147,11.09
2025-04-16 14:16:29,798,392,242,147,11.98
2025-04-16 14:16:29,798,392,242,147,10.82
2025-04-16 14:16:29,798,392,242,147,12.10
2025-04-16 14:16:29,798,392,242,147,10.97
2025-04-16 14:16:29,798,392,242,147,11.22
2025-04-16 14:16:29,798,392,242,147,11.67
2025-04-16 14:16:29,798,392,242,147,11.04
2025-04-16 14:16:29,798,392,242,147,11.62
2025-04-16 14:16:29,798,392,242,147,10.29
2025-04-16 14:16:29,798,392,242,147,10.47
2025-04-16 14:16:29,798,392,242,147,13.21
2025-04-16 14:16:29,798,392,242,147,10.95
2025-04-16 14:16:29,798,392,242,147,11.53
2025-04-16 14:16:29,798,392,242,147,10.75
2025-04-16 14:16:29,798,392,242,147,10.45
2025-04-16 14:16:29,798,392,242,147,13.32
2025-04-16 14:16:29,798,392,242,147,11.84
2025-04-16 14:16:29,798,392,242,147,10.70
2025-04-16 14:16:30,798,392,242,147,10.88
2025-04-16 14:16:30,798,392,242,147,10.30
2025-04-16 14:16:30,798,392,242,147,11.71
2025-04-16 14:16:30,798,392,242,147,11.30
2025-04-16 14:16:30,798,392,242,147,12.20
2025-04-16 14:16:30,798,392,242,147,10.52
2025-04-16 14:16:30,798,392,242,147,11.18
2025-04-16 14:16:30,798,392,242,147,12.11
2025-04-16 14:16:30,798,392,242,147,11.14
2025-04-16 14:16:30,798,392,242,147,11.58
2025-04-16 14:16:30,798,392,242,147,10.53
2025-04-16 14:16:30,798,392,242,147,11.23
2025-04-16 14:16:30,798,392,242,147,11.72
2025-04-16 14:16:30,798,392,242,147,11.45
2025-04-16 14:16:30,798,392,242,147,11.32
2025-04-16 14:16:30,798,392,242,147,10.86
2025-04-16 14:16:30,798,392,242,147,11.18
2025-04-16 14:16:30,798,392,242,147,11.58
2025-04-16 14:16:30,798,392,242,147,11.45
2025-04-16 14:16:30,798,392,242,147,11.51
2025-04-16 14:16:30,798,392,242,147,10.51
2025-04-16 14:16:30,798,392,242,147,11.16
2025-04-16 14:16:30,798,392,242,147,11.84
2025-04-16 14:16:30,798,392,242,147,11.53
2025-04-16 14:16:31,798,392,242,147,11.70
2025-04-16 14:16:31,798,392,242,147,11.45
2025-04-16 14:16:31,798,392,242,147,51.28
2025-04-16 14:16:31,798,392,242,147,9.74
2025-04-16 14:16:31,798,392,242,147,10.78
2025-04-16 14:16:31,798,392,242,147,11.29
2025-04-16 14:16:31,798,392,242,147,10.50
2025-04-16 14:16:31,798,392,242,147,11.51
2025-04-16 14:16:31,798,392,242,147,12.50
2025-04-16 14:16:31,798,392,242,147,10.58
2025-04-16 14:16:31,798,392,242,147,11.91
2025-04-16 14:16:31,798,392,242,147,10.28
2025-04-16 14:16:31,798,392,242,147,11.01
2025-04-16 14:16:31,798,392,242,147,11.81
2025-04-16 14:16:31,798,392,242,147,11.34
2025-04-16 14:16:31,798,392,242,147,11.99
2025-04-16 14:16:31,798,392,242,147,10.78
2025-04-16 14:16:31,798,392,242,147,11.28
2025-04-16 14:16:31,798,392,242,147,11.78
2025-04-16 14:16:31,798,392,242,147,11.70
2025-04-16 14:16:31,798,392,242,147,11.25
2025-04-16 14:16:31,798,392,242,147,11.39
2025-04-16 14:16:31,798,392,242,147,10.94
2025-04-16 14:16:31,798,392,242,147,11.83
2025-04-16 14:16:32,798,392,242,147,11.66
2025-04-16 14:16:32,798,392,242,147,10.27
2025-04-16 14:16:32,798,392,242,147,12.30
2025-04-16 14:16:32,798,392,242,147,10.95
2025-04-16 14:16:32,798,392,242,147,12.15
2025-04-16 14:16:32,798,392,242,147,10.84
2025-04-16 14:16:32,798,392,242,147,11.05
2025-04-16 14:16:32,798,392,242,147,11.17
2025-04-16 14:16:32,798,392,242,147,11.46
2025-04-16 14:16:32,798,392,242,147,12.11
2025-04-16 14:16:32,798,392,242,147,10.25
2025-04-16 14:16:32,798,392,242,147,12.31
2025-04-16 14:16:32,798,392,242,147,10.98
2025-04-16 14:16:32,798,392,242,147,10.97
2025-04-16 14:16:32,798,392,242,147,12.40
2025-04-16 14:16:32,798,392,242,147,10.96
2025-04-16 14:16:32,798,392,242,147,12.54
2025-04-16 14:16:32,798,392,242,147,10.08
2025-04-16 14:16:32,798,392,242,147,11.35
2025-04-16 14:16:32,798,392,242,147,12.05
2025-04-16 14:16:32,798,392,242,147,11.31
2025-04-16 14:16:32,798,392,242,147,11.36
2025-04-16 14:16:32,798,392,242,147,10.81
2025-04-16 14:16:32,798,392,242,147,12.08
2025-04-16 14:16:33,798,392,242,147,11.51
2025-04-16 14:16:33,798,392,242,147,10.69
2025-04-16 14:16:33,798,392,242,147,11.03
2025-04-16 14:16:33,798,392,242,147,11.35
2025-04-16 14:16:33,798,392,242,147,11.32
2025-04-16 14:16:33,798,392,242,147,12.87
2025-04-16 14:16:33,798,392,242,147,10.85
2025-04-16 14:16:33,798,392,242,147,11.30
2025-04-16 14:16:33,798,392,242,147,11.06
2025-04-16 14:16:33,798,392,242,147,11.39
2025-04-16 14:16:33,798,392,242,147,12.08
2025-04-16 14:16:33,798,392,242,147,11.07
2025-04-16 14:16:33,798,392,242,147,11.69
2025-04-16 14:16:33,798,392,242,147,10.64
2025-04-16 14:16:33,798,392,242,147,11.50
2025-04-16 14:16:33,798,392,242,147,12.14
2025-04-16 14:16:33,798,392,242,147,9.16
2025-04-16 14:16:33,798,392,242,147,15.55
2025-04-16 14:16:33,798,392,242,147,11.00
2025-04-16 14:16:33,798,392,242,147,11.33
2025-04-16 14:16:33,798,392,242,147,52.45
2025-04-16 14:16:33,798,392,242,147,8.18
2025-04-16 14:16:33,798,392,242,147,11.55
2025-04-16 14:16:34,798,392,242,147,10.36
2025-04-16 14:16:34,798,392,242,147,10.24
2025-04-16 14:16:34,798,392,242,147,12.73
2025-04-16 14:16:34,798,392,242,147,11.12
2025-04-16 14:16:34,798,392,242,147,11.93
2025-04-16 14:16:34,798,392,242,147,10.39
2025-04-16 14:16:34,798,392,242,147,10.78
2025-04-16 14:16:34,798,392,242,147,11.62
2025-04-16 14:16:34,798,392,242,147,11.40
2025-04-16 14:16:34,798,392,242,147,11.26
2025-04-16 14:16:34,798,392,242,147,10.47
2025-04-16 14:16:34,798,392,242,147,11.37
2025-04-16 14:16:34,798,392,242,147,11.19
2025-04-16 14:16:34,798,392,242,147,11.25
2025-04-16 14:16:34,798,392,242,147,11.66
2025-04-16 14:16:34,798,392,242,147,10.91
2025-04-16 14:16:34,798,392,242,147,10.87
2025-04-16 14:16:34,798,392,242,147,11.24
2025-04-16 14:16:34,798,392,242,147,11.62
2025-04-16 14:16:34,798,392,242,147,11.50
2025-04-16 14:16:34,798,392,242,147,11.24
2025-04-16 14:16:34,798,392,242,147,10.96
2025-04-16 14:16:34,798,392,242,147,12.60
2025-04-16 14:16:34,798,392,242,147,11.53
2025-04-16 14:16:34,798,392,242,147,11.50
2025-04-16 14:16:35,798,392,242,147,11.24
2025-04-16 14:16:35,798,392,242,147,11.15
2025-04-16 14:16:35,798,392,242,147,11.57
2025-04-16 14:16:35,798,392,242,147,11.28
2025-04-16 14:16:35,798,392,242,147,12.49
2025-04-16 14:16:35,798,392,242,147,10.06
2025-04-16 14:16:35,798,392,242,147,11.62
2025-04-16 14:16:35,798,392,242,147,12.07
2025-04-16 14:16:35,798,392,242,147,10.79
2025-04-16 14:16:35,798,392,242,147,11.56
2025-04-16 14:16:35,798,392,242,147,10.75
2025-04-16 14:16:35,798,392,242,147,11.47
2025-04-16 14:16:35,798,392,242,147,12.52
2025-04-16 14:16:35,798,392,242,147,10.77
2025-04-16 14:16:35,798,392,242,147,11.41
2025-04-16 14:16:35,798,392,242,147,11.07
2025-04-16 14:16:35,798,392,242,147,10.66
2025-04-16 14:16:35,798,392,242,147,12.53
2025-04-16 14:16:35,798,392,242,147,11.56
2025-04-16 14:16:35,798,392,242,147,11.61
2025-04-16 14:16:35,798,392,242,147,10.35
2025-04-16 14:16:35,798,392,242,147,11.48
2025-04-16 14:16:35,798,392,242,147,12.22
2025-04-16 14:16:35,798,392,242,147,10.28
2025-04-16 14:16:36,798,392,242,147,12.58
2025-04-16 14:16:36,798,392,242,147,9.33
2025-04-16 14:16:36,798,392,242,147,12.39
2025-04-16 14:16:36,798,392,242,147,11.97
2025-04-16 14:16:36,798,392,242,147,10.62
2025-04-16 14:16:36,798,392,242,147,11.84
2025-04-16 14:16:36,798,392,242,147,11.68
2025-04-16 14:16:36,798,392,242,147,10.86
2025-04-16 14:16:36,798,392,242,147,11.83
2025-04-16 14:16:36,798,392,242,147,10.73
2025-04-16 14:16:36,798,392,242,147,11.79
2025-04-16 14:16:36,798,392,242,147,11.05
2025-04-16 14:16:36,798,392,242,147,11.67
2025-04-16 14:16:36,798,392,242,147,11.65
2025-04-16 14:16:36,798,392,242,147,51.32
2025-04-16 14:16:36,798,392,242,147,9.88
2025-04-16 14:16:36,798,392,242,147,9.27
2025-04-16 14:16:36,798,392,242,147,10.01
2025-04-16 14:16:36,798,392,242,147,12.37
2025-04-16 14:16:36,798,392,242,147,10.75
2025-04-16 14:16:36,798,392,242,147,11.93
2025-04-16 14:16:36,798,392,242,147,10.23
2025-04-16 14:16:36,798,392,242,147,11.69
2025-04-16 14:16:36,798,392,242,147,11.96
2025-04-16 14:16:37,798,392,242,147,11.02
2025-04-16 14:16:37,798,392,242,147,11.47
2025-04-16 14:16:37,798,392,242,147,9.82
2025-04-16 14:16:37,798,392,242,147,12.49
2025-04-16 14:16:37,798,392,242,147,11.88
2025-04-16 14:16:37,798,392,242,147,10.81
2025-04-16 14:16:37,798,392,242,147,11.72
2025-04-16 14:16:37,798,392,242,147,11.27
2025-04-16 14:16:37,798,392,242,147,10.70
2025-04-16 14:16:37,798,392,242,147,11.72
2025-04-16 14:16:37,798,392,242,147,11.25
2025-04-16 14:16:37,798,392,242,147,11.86
2025-04-16 14:16:37,798,392,242,147,10.83
2025-04-16 14:16:37,798,392,242,147,11.58
2025-04-16 14:16:37,798,392,242,147,11.83
2025-04-16 14:16:37,798,392,242,147,11.14
2025-04-16 14:16:37,798,392,242,147,11.80
2025-04-16 14:16:37,798,392,242,147,10.83
2025-04-16 14:16:37,798,392,242,147,11.54
2025-04-16 14:16:37,798,392,242,147,12.11
2025-04-16 14:16:37,798,392,242,147,10.71
2025-04-16 14:16:37,798,392,242,147,12.11
2025-04-16 14:16:37,798,392,242,147,10.81
2025-04-16 14:16:37,798,392,242,147,11.13
2025-04-16 14:16:38,798,392,242,147,11.54
2025-04-16 14:16:38,798,392,242,147,11.35
2025-04-16 14:16:38,798,392,242,147,11.48
2025-04-16 14:16:38,798,392,242,147,10.60
2025-04-16 14:16:38,798,392,242,147,11.19
2025-04-16 14:16:38,798,392,242,147,12.08
2025-04-16 14:16:38,798,392,242,147,11.14
2025-04-16 14:16:38,798,392,242,147,11.71
2025-04-16 14:16:38,798,392,242,147,10.96
2025-04-16 14:16:38,798,392,242,147,10.83
2025-04-16 14:16:38,798,392,242,147,11.78
2025-04-16 14:16:38,798,392,242,147,10.69
2025-04-16 14:16:38,798,392,242,147,12.76
2025-04-16 14:16:38,798,392,242,147,11.41
2025-04-16 14:16:38,798,392,242,147,10.51
2025-04-16 14:16:38,798,392,242,147,10.24
2025-04-16 14:16:38,798,392,242,147,11.61
2025-04-16 14:16:38,798,392,242,147,15.79
2025-04-16 14:16:38,798,392,242,147,10.71
2025-04-16 14:16:38,798,392,242,147,11.22
2025-04-16 14:16:38,798,392,242,147,12.06
2025-04-16 14:16:38,798,392,242,147,10.72
2025-04-16 14:16:38,798,392,242,147,11.90
2025-04-16 14:16:38,798,392,242,147,10.74
2025-04-16 14:16:39,798,392,242,147,11.78
2025-04-16 14:16:39,798,392,242,147,11.13
2025-04-16 14:16:39,798,392,242,147,12.04
2025-04-16 14:16:39,798,392,242,147,10.70
2025-04-16 14:16:39,798,392,242,147,11.64
2025-04-16 14:16:39,798,392,242,147,11.15
2025-04-16 14:16:39,798,392,242,147,12.05
2025-04-16 14:16:39,798,392,242,147,10.98
2025-04-16 14:16:39,798,392,242,147,52.30
2025-04-16 14:16:39,798,392,242,147,7.66
2025-04-16 14:16:39,798,392,242,147,9.94
2025-04-16 14:16:39,798,392,242,147,12.30
2025-04-16 14:16:39,798,392,242,147,10.10
2025-04-16 14:16:39,798,392,242,147,12.24
2025-04-16 14:16:39,798,392,242,147,10.80
2025-04-16 14:16:39,798,392,242,147,11.09
2025-04-16 14:16:39,798,392,242,147,12.02
2025-04-16 14:16:39,798,392,242,147,11.26
2025-04-16 14:16:39,798,392,242,147,11.58
2025-04-16 14:16:39,798,392,242,147,10.25
2025-04-16 14:16:39,798,392,242,147,11.43
2025-04-16 14:16:39,798,392,242,147,11.85
2025-04-16 14:16:39,798,392,242,147,10.65
2025-04-16 14:16:39,798,392,242,147,12.16
2025-04-16 14:16:40,798,392,242,147,10.39
2025-04-16 14:16:40,798,392,242,147,11.70
2025-04-16 14:16:40,798,392,242,147,11.90
2025-04-16 14:16:40,798,392,242,147,10.58
2025-04-16 14:16:40,798,392,242,147,11.85
2025-04-16 14:16:40,798,392,242,147,10.79
2025-04-16 14:16:40,798,392,242,147,11.62
2025-04-16 14:16:40,798,392,242,147,11.87
2025-04-16 14:16:40,798,392,242,147,11.23
2025-04-16 14:16:40,798,392,242,147,11.70
2025-04-16 14:16:40,798,392,242,147,10.37
2025-04-16 14:16:40,798,392,242,147,11.18
2025-04-16 14:16:40,798,392,242,147,11.65
2025-04-16 14:16:40,798,392,242,147,10.99
2025-04-16 14:16:40,798,392,242,147,12.04
2025-04-16 14:16:40,798,392,242,147,11.03
2025-04-16 14:16:40,798,392,242,147,10.28
2025-04-16 14:16:40,798,392,242,147,13.24
