Timestamp,BBox_X,BBox_Y,BBox_Width,BBox_Height,Center_X,Center_Y,Latency(ms)
2025-04-18 10:44:42,1102,441,134,134,1169,508,28.08
2025-04-18 10:44:42,1102,441,134,134,1169,508,24.66
2025-04-18 10:44:42,1102,441,134,134,1169,508,25.54
2025-04-18 10:44:42,1102,441,134,134,1169,508,26.07
2025-04-18 10:44:42,1102,441,134,134,1169,508,26.50
2025-04-18 10:44:42,1102,441,134,134,1169,508,27.36
2025-04-18 10:44:42,1102,441,134,134,1169,508,27.83
2025-04-18 10:44:42,1102,441,134,134,1169,508,26.38
2025-04-18 10:44:43,1102,441,134,134,1169,508,26.84
2025-04-18 10:44:43,1102,441,134,134,1169,508,28.38
2025-04-18 10:44:43,1102,441,134,134,1169,508,24.77
2025-04-18 10:44:43,1102,441,134,134,1169,508,26.61
2025-04-18 10:44:43,1102,441,134,134,1169,508,25.85
2025-04-18 10:44:43,1102,441,134,134,1169,508,28.13
2025-04-18 10:44:43,1102,441,134,134,1169,508,25.79
2025-04-18 10:44:43,1102,441,134,134,1169,508,27.42
2025-04-18 10:44:43,1102,441,134,134,1169,508,67.14
2025-04-18 10:44:43,1102,441,134,134,1169,508,24.63
2025-04-18 10:44:43,1102,441,134,134,1169,508,24.73
2025-04-18 10:44:44,1102,441,134,134,1169,508,24.68
2025-04-18 10:44:44,1102,441,134,134,1169,508,25.05
2025-04-18 10:44:44,1102,441,134,134,1169,508,27.19
2025-04-18 10:44:44,1102,441,134,134,1169,508,25.32
2025-04-18 10:44:44,1102,441,134,134,1169,508,27.37
2025-04-18 10:44:44,1102,441,134,134,1169,508,27.07
2025-04-18 10:44:44,1102,441,134,134,1169,508,25.29
2025-04-18 10:44:44,1102,441,134,134,1169,508,27.44
2025-04-18 10:44:44,1102,441,134,134,1169,508,25.99
2025-04-18 10:44:44,1102,441,134,134,1169,508,26.36
2025-04-18 10:44:44,1102,441,134,134,1169,508,26.22
2025-04-18 10:44:44,1102,441,134,134,1169,508,26.13
2025-04-18 10:44:45,1102,441,134,134,1169,508,27.97
2025-04-18 10:44:45,1102,441,134,134,1169,508,27.11
2025-04-18 10:44:45,1102,441,134,134,1169,508,25.53
2025-04-18 10:44:45,1102,441,134,134,1169,508,25.41
2025-04-18 10:44:45,1102,441,134,134,1169,508,24.78
2025-04-18 10:44:45,1102,441,134,134,1169,508,28.21
2025-04-18 10:44:45,1102,441,134,134,1169,508,24.10
2025-04-18 10:44:45,1102,441,134,134,1169,508,26.03
2025-04-18 10:44:45,1102,441,134,134,1169,508,22.83
2025-04-18 10:44:45,1102,441,134,134,1169,508,23.72
2025-04-18 10:44:45,1102,441,134,134,1169,508,25.49
2025-04-18 10:44:45,1102,441,134,134,1169,508,27.07
2025-04-18 10:44:45,1102,441,134,134,1169,508,27.06
2025-04-18 10:44:46,1102,441,134,134,1169,508,27.57
2025-04-18 10:44:46,1102,441,134,134,1169,508,25.80
2025-04-18 10:44:46,1102,441,134,134,1169,508,27.17
2025-04-18 10:44:46,1102,441,134,134,1169,508,27.02
2025-04-18 10:44:46,1102,441,134,134,1169,508,26.33
2025-04-18 10:44:46,1102,441,134,134,1169,508,25.30
2025-04-18 10:44:46,1102,441,134,134,1169,508,25.45
2025-04-18 10:44:46,1102,441,134,134,1169,508,25.83
2025-04-18 10:44:46,1102,441,134,134,1169,508,25.72
2025-04-18 10:44:46,1102,441,134,134,1169,508,24.59
2025-04-18 10:44:46,1102,441,134,134,1169,508,69.97
2025-04-18 10:44:47,1102,441,134,134,1169,508,24.86
2025-04-18 10:44:47,1102,441,134,134,1169,508,25.13
2025-04-18 10:44:47,1102,441,134,134,1169,508,27.36
2025-04-18 10:44:47,1102,441,134,134,1169,508,27.73
2025-04-18 10:44:47,1102,441,134,134,1169,508,25.07
2025-04-18 10:44:47,1102,441,134,134,1169,508,26.69
2025-04-18 10:44:47,1102,441,134,134,1169,508,25.55
2025-04-18 10:44:47,1102,441,134,134,1169,508,25.47
2025-04-18 10:44:47,1102,441,134,134,1169,508,26.58
2025-04-18 10:44:47,1102,441,134,134,1169,508,28.61
2025-04-18 10:44:47,1102,441,134,134,1169,508,25.11
2025-04-18 10:44:47,1102,441,134,134,1169,508,28.82
2025-04-18 10:44:47,1102,441,134,134,1169,508,24.31
2025-04-18 10:44:48,1102,441,134,134,1169,508,26.54
2025-04-18 10:44:48,1102,441,134,134,1169,508,24.54
2025-04-18 10:44:48,1102,441,134,134,1169,508,26.11
2025-04-18 10:44:48,1102,441,134,134,1169,508,26.20
2025-04-18 10:44:48,1102,441,134,134,1169,508,25.81
2025-04-18 10:44:48,1102,441,134,134,1169,508,27.86
2025-04-18 10:44:48,1102,441,134,134,1169,508,25.73
2025-04-18 10:44:48,1102,441,134,134,1169,508,28.24
2025-04-18 10:44:48,1102,441,134,134,1169,508,26.64
2025-04-18 10:44:48,1102,441,134,134,1169,508,28.64
2025-04-18 10:44:48,1102,441,134,134,1169,508,27.43
2025-04-18 10:44:48,1102,441,134,134,1169,508,25.51
2025-04-18 10:44:49,1102,441,134,134,1169,508,25.52
2025-04-18 10:44:49,1102,441,134,134,1169,508,26.53
2025-04-18 10:44:49,1102,441,134,134,1169,508,26.78
2025-04-18 10:44:49,1102,441,134,134,1169,508,27.99
2025-04-18 10:44:49,1102,441,134,134,1169,508,27.82
2025-04-18 10:44:49,1102,441,134,134,1169,508,27.36
2025-04-18 10:44:49,1102,441,134,134,1169,508,26.53
2025-04-18 10:44:49,1102,441,134,134,1169,508,28.49
2025-04-18 10:44:49,1102,441,134,134,1169,508,26.71
2025-04-18 10:44:49,1102,441,134,134,1169,508,27.99
2025-04-18 10:44:49,1102,441,134,134,1169,508,27.87
2025-04-18 10:44:50,1102,441,134,134,1169,508,67.96
2025-04-18 10:44:50,1102,441,134,134,1169,508,25.69
2025-04-18 10:44:50,1102,441,134,134,1169,508,27.77
2025-04-18 10:44:50,1102,441,134,134,1169,508,25.24
2025-04-18 10:44:50,1102,441,134,134,1169,508,26.78
2025-04-18 10:44:50,1102,441,134,134,1169,508,28.64
2025-04-18 10:44:50,1102,441,134,134,1169,508,27.28
2025-04-18 10:44:50,1102,441,134,134,1169,508,28.88
2025-04-18 10:44:50,1102,441,134,134,1169,508,25.08
2025-04-18 10:44:50,1102,441,134,134,1169,508,26.09
2025-04-18 10:44:50,1102,441,134,134,1169,508,26.71
2025-04-18 10:44:50,1102,441,134,134,1169,508,29.60
2025-04-18 10:44:50,1102,441,134,134,1169,508,25.58
2025-04-18 10:44:51,1102,441,134,134,1169,508,28.69
2025-04-18 10:44:51,1102,441,134,134,1169,508,28.45
2025-04-18 10:44:51,1102,441,134,134,1169,508,25.73
2025-04-18 10:44:51,1102,441,134,134,1169,508,30.41
2025-04-18 10:44:51,1102,441,134,134,1169,508,26.09
2025-04-18 10:44:51,1102,441,134,134,1169,508,25.42
2025-04-18 10:44:51,1102,441,134,134,1169,508,28.38
2025-04-18 10:44:51,1102,441,134,134,1169,508,27.13
2025-04-18 10:44:51,1102,441,134,134,1169,508,30.77
2025-04-18 10:44:51,1102,441,134,134,1169,508,25.01
2025-04-18 10:44:51,1102,441,134,134,1169,508,26.31
2025-04-18 10:44:51,1102,441,134,134,1169,508,27.39
2025-04-18 10:44:52,1102,441,134,134,1169,508,28.09
2025-04-18 10:44:52,1102,441,134,134,1169,508,28.74
2025-04-18 10:44:52,1102,441,134,134,1169,508,28.28
2025-04-18 10:44:52,1102,441,134,134,1169,508,26.48
2025-04-18 10:44:52,1102,441,134,134,1169,508,25.71
2025-04-18 10:44:52,1102,441,134,134,1169,508,27.58
2025-04-18 10:44:52,1102,441,134,134,1169,508,27.93
2025-04-18 10:44:52,1102,441,134,134,1169,508,29.76
2025-04-18 10:44:52,1102,441,134,134,1169,508,25.89
2025-04-18 10:44:52,1102,441,134,134,1169,508,26.84
2025-04-18 10:44:52,1102,441,134,134,1169,508,29.23
2025-04-18 10:44:52,1102,441,134,134,1169,508,27.15
2025-04-18 10:44:53,1102,441,134,134,1169,508,27.71
2025-04-18 10:44:53,1102,441,134,134,1169,508,25.81
2025-04-18 10:44:53,1102,441,134,134,1169,508,28.21
2025-04-18 10:44:53,1102,441,134,134,1169,508,26.40
2025-04-18 10:44:53,1102,441,134,134,1169,508,27.11
2025-04-18 10:44:53,1102,441,134,134,1169,508,28.53
2025-04-18 10:44:53,1102,441,134,134,1169,508,27.29
2025-04-18 10:44:53,1102,441,134,134,1169,508,26.63
2025-04-18 10:44:53,1102,441,134,134,1169,508,26.52
2025-04-18 10:44:53,1102,441,134,134,1169,508,29.91
2025-04-18 10:44:53,1102,441,134,134,1169,508,25.42
2025-04-18 10:44:53,1102,441,134,134,1169,508,27.05
2025-04-18 10:44:54,1102,441,134,134,1169,508,27.92
2025-04-18 10:44:54,1102,441,134,134,1169,508,25.62
2025-04-18 10:44:54,1102,441,134,134,1169,508,26.76
2025-04-18 10:44:54,1102,441,134,134,1169,508,28.94
2025-04-18 10:44:54,1102,441,134,134,1169,508,27.16
2025-04-18 10:44:54,1102,441,134,134,1169,508,28.03
2025-04-18 10:44:54,1102,441,134,134,1169,508,26.28
2025-04-18 10:44:54,1102,441,134,134,1169,508,28.77
2025-04-18 10:44:54,1102,441,134,134,1169,508,24.24
2025-04-18 10:44:54,1102,441,134,134,1169,508,26.75
2025-04-18 10:44:54,1102,441,134,134,1169,508,28.39
2025-04-18 10:44:54,1102,441,134,134,1169,508,26.04
2025-04-18 10:44:55,1102,441,134,134,1169,508,28.60
2025-04-18 10:44:55,1102,441,134,134,1169,508,26.65
2025-04-18 10:44:55,1102,441,134,134,1169,508,26.14
2025-04-18 10:44:55,1102,441,134,134,1169,508,28.50
2025-04-18 10:44:55,1102,441,134,134,1169,508,26.57
2025-04-18 10:44:55,1102,441,134,134,1169,508,28.59
2025-04-18 10:44:55,1102,441,134,134,1169,508,25.49
2025-04-18 10:44:55,1102,441,134,134,1169,508,28.10
2025-04-18 10:44:55,1102,441,134,134,1169,508,24.18
2025-04-18 10:44:55,1102,441,134,134,1169,508,27.99
2025-04-18 10:44:55,1102,441,134,134,1169,508,29.12
2025-04-18 10:44:55,1102,441,134,134,1169,508,28.02
2025-04-18 10:44:55,1102,441,134,134,1169,508,26.72
2025-04-18 10:44:56,1102,441,134,134,1169,508,29.03
2025-04-18 10:44:56,1102,441,134,134,1169,508,68.34
2025-04-18 10:44:56,1102,441,134,134,1169,508,28.24
2025-04-18 10:44:56,1102,441,134,134,1169,508,27.09
2025-04-18 10:44:56,1102,441,134,134,1169,508,29.21
2025-04-18 10:44:56,1102,441,134,134,1169,508,28.75
2025-04-18 10:44:56,1102,441,134,134,1169,508,26.55
2025-04-18 10:44:56,1102,441,134,134,1169,508,30.36
2025-04-18 10:44:56,1102,441,134,134,1169,508,24.76
2025-04-18 10:44:56,1102,441,134,134,1169,508,29.18
2025-04-18 10:44:56,1102,441,134,134,1169,508,26.26
2025-04-18 10:44:57,1102,441,134,134,1169,508,26.20
2025-04-18 10:44:57,1102,441,134,134,1169,508,29.93
2025-04-18 10:44:57,1102,441,134,134,1169,508,27.23
2025-04-18 10:44:57,1102,441,134,134,1169,508,26.90
2025-04-18 10:44:57,1102,441,134,134,1169,508,27.60
2025-04-18 10:44:57,1102,441,134,134,1169,508,26.18
2025-04-18 10:44:57,1102,441,134,134,1169,508,26.13
2025-04-18 10:44:57,1102,441,134,134,1169,508,26.99
